-0.075000,0.075000
-0.225000,0.075000
-0.375000,0.075000
-0.525000,0.075000
-0.675000,0.075000
-0.825000,0.075000
-0.975000,0.075000
-1.125000,0.075000
-1.275000,0.075000
-1.425000,0.075000
-1.575000,0.075000
-1.725000,0.075000
-1.875000,0.075000
-2.025000,0.075000
-2.175000,0.075000
-2.325000,0.075000
-2.475000,0.075000
-2.625000,0.075000
-2.775000,0.075000
-2.925000,0.075000
-3.075000,0.075000
-3.225000,0.075000
-3.375000,0.075000
-3.525000,0.075000
-3.675000,0.075000
-3.825000,0.075000
-3.975000,0.075000
-4.125000,0.075000
-4.275000,0.075000
-4.425000,0.075000
-0.075000,0.225000
-4.425000,0.225000
-0.075000,0.375000
-4.425000,0.375000
-0.075000,0.525000
-4.425000,0.525000
-0.075000,0.675000
-4.425000,0.675000
-0.075000,0.825000
-4.425000,0.825000
-0.075000,0.975000
-4.425000,0.975000
-0.075000,1.125000
-4.425000,1.125000
-0.075000,1.275000
-4.425000,1.275000
-0.075000,1.425000
-4.425000,1.425000
-0.075000,1.575000
-4.425000,1.575000
-0.075000,1.725000
-4.425000,1.725000
-0.075000,1.875000
-4.425000,1.875000
-0.075000,2.025000
-4.425000,2.025000
-0.075000,2.175000
-4.425000,2.175000
-0.075000,2.325000
-4.425000,2.325000
-0.075000,2.475000
-4.425000,2.475000
-0.075000,2.625000
-4.425000,2.625000
-0.075000,2.775000
-4.425000,2.775000
-0.075000,2.925000
-4.425000,2.925000
-0.075000,3.075000
-4.425000,3.075000
-0.075000,3.225000
-4.425000,3.225000
-0.075000,3.375000
-4.425000,3.375000
-0.075000,3.525000
-4.425000,3.525000
-0.075000,3.675000
-4.425000,3.675000
-0.075000,3.825000
-4.425000,3.825000
-0.075000,3.975000
-4.425000,3.975000
-0.075000,4.125000
-4.425000,4.125000
-0.075000,4.275000
-4.425000,4.275000
-0.075000,4.425000
-4.425000,4.425000
-0.075000,4.575000
-4.425000,4.575000
-0.075000,4.725000
-4.425000,4.725000
-0.075000,4.875000
-4.425000,4.875000
-0.075000,5.025000
-4.425000,5.025000
-4.425000,5.175000
-4.425000,5.325000
-4.425000,5.475000
-4.425000,5.625000
-4.425000,5.775000
-4.425000,5.925000
-4.425000,6.075000
-4.425000,6.225000
-4.425000,6.375000
-4.425000,6.525000
-4.425000,6.675000
-4.425000,6.825000
-4.425000,6.975000
-4.425000,7.125000
-4.425000,7.275000
-4.425000,7.425000
-4.425000,7.575000
-4.425000,7.725000
-4.425000,7.875000
-4.425000,8.025000
-4.425000,8.175000
-4.425000,8.325000
-4.425000,8.475000
-4.425000,8.625000
-4.425000,8.775000
-4.425000,8.925000
-4.425000,9.075000
-4.425000,9.225000
-4.425000,9.375000
-4.425000,9.525000
-4.275000,5.325000
-4.275000,5.475000
-4.275000,5.625000
-4.275000,8.175000
-4.275000,8.775000
-4.275000,8.925000
-4.275000,9.375000
-4.125000,5.475000
-4.125000,8.925000
-4.125000,9.075000
-4.125000,9.225000
-4.125000,9.375000
-3.975000,8.775000
-3.975000,9.225000
-3.825000,8.475000
-3.825000,8.625000
-3.825000,8.775000
-3.675000,6.225000
-3.675000,6.375000
-3.675000,8.625000
-3.525000,6.225000
-2.625000,9.375000
-2.625000,9.525000
-2.475000,6.975000
